,news_count,news_avg_title_len,news_avg_summary_len,news_llm_sentiment,div_event_count,div_total_vnd,div_total_bonus_ratio,it_event_count,it_total_executed_vol,meeting_event_count
2024-10-02,1.0,103.0,1988.0,0.0,1.0,1000.0,0.0,1.0,-60000.0,1.0
2024-10-03,1.0,103.0,1988.0,1.0,1.0,1000.0,0.0,1.0,-60000.0,1.0
2024-10-04,1.0,183.0,1793.0,1.0,1.0,1000.0,0.0,1.0,-60000.0,1.0
2024-10-05,1.0,95.0,2003.0,0.0,1.0,1000.0,0.0,1.0,-60000.0,1.0
2024-10-06,1.0,95.0,2003.0,0.0,1.0,1000.0,0.0,1.0,-60000.0,1.0
2024-10-07,1.0,95.0,2003.0,0.0,1.0,1000.0,0.0,1.0,-60000.0,1.0
2024-10-08,1.0,95.0,2003.0,0.0,1.0,1000.0,0.0,1.0,-60000.0,1.0
2024-10-09,1.0,95.0,2003.0,0.0,1.0,1000.0,0.0,1.0,-60000.0,1.0
2024-10-10,1.0,95.0,2003.0,1.0,1.0,1000.0,0.0,1.0,-60000.0,1.0
2024-10-11,2.0,77.5,1408.5,0.0,1.0,1000.0,0.0,1.0,-60000.0,1.0
2024-10-12,2.0,77.5,1408.5,0.0,1.0,1000.0,0.0,1.0,-60000.0,1.0
2024-10-13,2.0,77.5,1408.5,0.0,1.0,1000.0,0.0,1.0,-60000.0,1.0
2024-10-14,1.0,97.0,2337.0,0.0,1.0,1000.0,0.0,1.0,-60000.0,1.0
2024-10-15,1.0,97.0,2337.0,0.0,1.0,1000.0,0.0,1.0,-60000.0,1.0
2024-10-16,1.0,97.0,2337.0,0.0,1.0,1000.0,0.0,1.0,-60000.0,1.0
2024-10-17,1.0,97.0,2337.0,0.0,1.0,1000.0,0.0,1.0,-60000.0,1.0
2024-10-18,1.0,97.0,2337.0,1.0,1.0,1000.0,0.0,1.0,-2000000.0,1.0
2024-10-19,1.0,111.0,1703.0,0.0,1.0,1000.0,0.0,1.0,-2000000.0,1.0
2024-10-20,1.0,111.0,1703.0,0.0,1.0,1000.0,0.0,1.0,-2000000.0,1.0
2024-10-21,1.0,111.0,1703.0,0.0,1.0,1000.0,0.0,1.0,-2000000.0,1.0
2024-10-22,1.0,111.0,1703.0,1.0,1.0,1000.0,0.0,1.0,-2000000.0,1.0
2024-10-23,1.0,93.0,1936.0,1.0,1.0,1000.0,0.0,1.0,-2000000.0,1.0
2024-10-24,1.0,45.0,1243.0,-1.0,1.0,1000.0,0.0,1.0,-2000000.0,1.0
2024-10-25,1.0,120.0,2090.0,0.0,1.0,1000.0,0.0,1.0,-2000000.0,1.0
2024-10-26,1.0,120.0,2090.0,0.0,1.0,1000.0,0.0,1.0,-2000000.0,1.0
2024-10-27,1.0,120.0,2090.0,0.0,1.0,1000.0,0.0,1.0,-2000000.0,1.0
2024-10-28,1.0,120.0,2090.0,0.0,1.0,1000.0,0.0,1.0,-2000000.0,1.0
2024-10-29,1.0,120.0,2090.0,-1.0,1.0,1000.0,0.0,1.0,-2000000.0,1.0
2024-10-30,2.0,104.0,1776.5,0.0,1.0,1000.0,0.0,1.0,-2000000.0,1.0
2024-10-31,2.0,104.0,1776.5,0.0,1.0,1000.0,0.0,1.0,-2000000.0,1.0
2024-11-01,2.0,104.0,1776.5,0.0,1.0,1000.0,0.0,1.0,-2000000.0,1.0
2024-11-02,2.0,104.0,1776.5,0.0,1.0,1000.0,0.0,1.0,-2000000.0,1.0
2024-11-03,2.0,104.0,1776.5,0.0,1.0,1000.0,0.0,1.0,-2000000.0,1.0
2024-11-04,2.0,104.0,1776.5,0.0,1.0,1000.0,0.0,1.0,-2000000.0,1.0
2024-11-05,2.0,104.0,1776.5,0.0,1.0,1000.0,0.0,1.0,-2000000.0,1.0
2024-11-06,2.0,104.0,1776.5,0.0,1.0,1000.0,0.0,1.0,-2000000.0,1.0
2024-11-07,2.0,104.0,1776.5,0.0,1.0,1000.0,0.0,1.0,-2000000.0,1.0
2024-11-08,2.0,104.0,1776.5,0.0,1.0,1000.0,0.0,1.0,-2000000.0,1.0
2024-11-09,2.0,104.0,1776.5,0.0,1.0,1000.0,0.0,1.0,-2000000.0,1.0
2024-11-10,2.0,104.0,1776.5,0.0,1.0,1000.0,0.0,1.0,-2000000.0,1.0
2024-11-11,2.0,104.0,1776.5,0.0,1.0,1000.0,0.0,1.0,-2000000.0,1.0
2024-11-12,2.0,104.0,1776.5,1.0,1.0,1000.0,0.0,1.0,-2000000.0,1.0
2024-11-13,1.0,83.0,2111.0,1.0,1.0,1000.0,0.0,1.0,-2000000.0,1.0
2024-11-14,2.0,121.0,1902.0,1.0,1.0,1000.0,0.0,1.0,-2000000.0,1.0
2024-11-15,1.0,116.0,1704.0,1.0,1.0,1000.0,0.0,1.0,-2000000.0,1.0
2024-11-16,1.0,122.0,1745.0,0.0,1.0,1000.0,0.0,1.0,-2000000.0,1.0
2024-11-17,1.0,122.0,1745.0,0.0,1.0,1000.0,0.0,1.0,-2000000.0,1.0
2024-11-18,1.0,122.0,1745.0,0.0,1.0,1000.0,0.0,1.0,-2000000.0,1.0
2024-11-19,1.0,122.0,1745.0,1.0,1.0,1000.0,0.0,1.0,-2000000.0,1.0
2024-11-20,1.0,84.0,1592.0,1.0,1.0,1000.0,0.0,1.0,-2000000.0,1.0
2024-11-21,1.0,65.0,1836.0,0.0,1.0,1000.0,0.0,1.0,-2000000.0,1.0
2024-11-22,1.0,65.0,1836.0,0.0,1.0,1000.0,0.0,1.0,-2000000.0,1.0
2024-11-23,1.0,65.0,1836.0,0.0,1.0,1000.0,0.0,1.0,-2000000.0,1.0
2024-11-24,1.0,65.0,1836.0,0.0,1.0,1000.0,0.0,1.0,-2000000.0,1.0
2024-11-25,1.0,65.0,1836.0,0.0,1.0,1000.0,0.0,1.0,-2000000.0,1.0
2024-11-26,1.0,65.0,1836.0,0.0,1.0,1000.0,0.0,1.0,-2000000.0,1.0
2024-11-27,1.0,65.0,1836.0,1.0,1.0,1000.0,0.0,1.0,-2000000.0,1.0
2024-11-28,2.0,66.5,1873.0,0.0,1.0,1000.0,0.0,1.0,-2000000.0,1.0
2024-11-29,2.0,66.5,1873.0,1.0,1.0,1000.0,0.0,1.0,-2000000.0,1.0
2024-11-30,1.0,89.0,1292.0,0.0,1.0,1000.0,0.0,1.0,-2000000.0,1.0
2024-12-01,1.0,89.0,1292.0,0.0,1.0,1000.0,0.0,1.0,-2000000.0,1.0
2024-12-02,1.0,82.0,2115.0,1.0,1.0,1000.0,0.0,1.0,-2000000.0,1.0
2024-12-03,2.0,106.0,2164.0,1.0,1.0,1000.0,0.0,1.0,-2000000.0,1.0
2024-12-04,1.0,60.0,1924.0,0.0,1.0,1000.0,0.0,1.0,-2000000.0,1.0
2024-12-05,1.0,60.0,1924.0,1.0,1.0,1000.0,0.0,1.0,-2000000.0,1.0
2024-12-06,2.0,93.0,1660.5,0.0,1.0,1000.0,0.0,1.0,-2000000.0,1.0
2024-12-07,2.0,93.0,1660.5,0.0,1.0,1000.0,0.0,1.0,-2000000.0,1.0
2024-12-08,2.0,93.0,1660.5,0.0,1.0,1000.0,0.0,1.0,-2000000.0,1.0
2024-12-09,2.0,93.0,1660.5,0.0,1.0,1000.0,0.0,1.0,-2000000.0,1.0
2024-12-10,2.0,93.0,1660.5,1.0,1.0,1000.0,0.0,1.0,-2000000.0,1.0
2024-12-11,1.0,104.0,2483.0,0.0,1.0,1000.0,0.0,1.0,-2000000.0,1.0
2024-12-12,1.0,104.0,2483.0,0.0,1.0,1000.0,0.0,1.0,-2000000.0,1.0
2024-12-13,1.0,104.0,2483.0,1.0,1.0,1000.0,0.0,1.0,-2000000.0,1.0
2024-12-14,1.0,90.0,2466.0,0.0,1.0,1000.0,0.0,1.0,-2000000.0,1.0
2024-12-15,1.0,90.0,2466.0,0.0,1.0,1000.0,0.0,1.0,-2000000.0,1.0
2024-12-16,1.0,90.0,2466.0,0.0,1.0,1000.0,0.0,1.0,-2000000.0,1.0
2024-12-17,1.0,104.0,2155.0,1.0,1.0,1000.0,0.0,1.0,-2000000.0,1.0
2024-12-18,2.0,105.0,1919.0,0.0,1.0,1000.0,0.0,1.0,-2000000.0,1.0
2024-12-19,2.0,105.0,1919.0,0.0,1.0,1000.0,0.0,1.0,-2000000.0,1.0
2024-12-20,2.0,105.0,1919.0,0.0,1.0,1000.0,0.0,1.0,-2000000.0,1.0
2024-12-21,2.0,105.0,1919.0,0.0,1.0,1000.0,0.0,1.0,-2000000.0,1.0
2024-12-22,2.0,105.0,1919.0,0.0,1.0,1000.0,0.0,1.0,-2000000.0,1.0
2024-12-23,2.0,105.0,1919.0,0.0,1.0,1000.0,0.0,1.0,-2000000.0,1.0
2024-12-24,2.0,105.0,1919.0,0.0,1.0,1000.0,0.0,1.0,-2000000.0,1.0
2024-12-25,2.0,105.0,1919.0,1.0,1.0,1000.0,0.0,1.0,-2000000.0,1.0
2024-12-26,1.0,64.0,1953.0,0.0,1.0,1000.0,0.0,1.0,-2000000.0,1.0
2024-12-27,1.0,64.0,1953.0,0.0,1.0,1000.0,0.0,1.0,-2000000.0,1.0
2024-12-28,1.0,64.0,1953.0,0.0,1.0,1000.0,0.0,1.0,-2000000.0,1.0
2024-12-29,1.0,64.0,1953.0,0.0,1.0,1000.0,0.0,1.0,-2000000.0,1.0
2024-12-30,1.0,64.0,1953.0,1.0,1.0,1000.0,0.0,1.0,-2000000.0,1.0
2024-12-31,1.0,87.0,1442.0,0.0,1.0,1000.0,0.0,1.0,-2000000.0,1.0
2025-01-01,1.0,87.0,1442.0,0.0,1.0,1000.0,0.0,1.0,-2000000.0,1.0
2025-01-02,1.0,87.0,1442.0,0.0,1.0,1000.0,0.0,1.0,-2000000.0,1.0
2025-01-03,2.0,61.0,1728.5,0.0,1.0,1000.0,0.0,1.0,-2000000.0,1.0
2025-01-04,2.0,61.0,1728.5,0.0,1.0,1000.0,0.0,1.0,-2000000.0,1.0
2025-01-05,2.0,61.0,1728.5,0.0,1.0,1000.0,0.0,1.0,-2000000.0,1.0
2025-01-06,2.0,61.0,1728.5,0.0,1.0,1000.0,0.0,1.0,-2000000.0,1.0
2025-01-07,2.0,61.0,1728.5,0.0,1.0,1000.0,0.0,1.0,-2000000.0,1.0
2025-01-08,2.0,61.0,1728.5,0.0,1.0,1000.0,0.0,1.0,-2000000.0,1.0
2025-01-09,2.0,61.0,1728.5,0.0,1.0,1000.0,0.0,1.0,-2000000.0,1.0
2025-01-10,2.0,61.0,1728.5,0.0,1.0,1000.0,0.0,1.0,-2000000.0,1.0
2025-01-11,2.0,61.0,1728.5,0.0,1.0,1000.0,0.0,1.0,-2000000.0,1.0
2025-01-12,2.0,61.0,1728.5,0.0,1.0,1000.0,0.0,1.0,-2000000.0,1.0
2025-01-13,2.0,61.0,1728.5,0.0,1.0,1000.0,0.0,1.0,-2000000.0,1.0
2025-01-14,2.0,61.0,1728.5,0.0,1.0,1000.0,0.0,1.0,-2000000.0,1.0
2025-01-15,2.0,61.0,1728.5,0.0,1.0,1000.0,0.0,1.0,-2000000.0,1.0
2025-01-16,2.0,61.0,1728.5,1.0,1.0,1000.0,0.0,1.0,-2000000.0,1.0
2025-01-17,1.0,72.0,1411.0,1.0,1.0,1000.0,0.0,1.0,-2000000.0,1.0
2025-01-18,1.0,49.0,2099.0,0.0,1.0,1000.0,0.0,1.0,-2000000.0,1.0
2025-01-19,1.0,49.0,2099.0,0.0,1.0,1000.0,0.0,1.0,-2000000.0,1.0
2025-01-20,1.0,49.0,2099.0,1.0,1.0,1000.0,0.0,1.0,-2000000.0,1.0
2025-01-21,1.0,114.0,1334.0,0.0,1.0,1000.0,0.0,1.0,-2000000.0,1.0
2025-01-22,1.0,114.0,1334.0,0.0,1.0,1000.0,0.0,1.0,-2000000.0,1.0
2025-01-23,1.0,114.0,1334.0,0.0,1.0,1000.0,0.0,1.0,-2000000.0,1.0
2025-01-24,2.0,86.0,1538.0,1.0,1.0,1000.0,0.0,1.0,-2000000.0,1.0
2025-01-25,2.0,117.0,1930.0,0.0,1.0,1000.0,0.0,1.0,-2000000.0,1.0
2025-01-26,2.0,117.0,1930.0,0.0,1.0,1000.0,0.0,1.0,-2000000.0,1.0
2025-01-27,2.0,117.0,1930.0,0.0,1.0,1000.0,0.0,1.0,-2000000.0,1.0
2025-01-28,2.0,117.0,1930.0,0.0,1.0,1000.0,0.0,1.0,-2000000.0,1.0
2025-01-29,2.0,117.0,1930.0,0.0,1.0,1000.0,0.0,1.0,-2000000.0,1.0
2025-01-30,2.0,117.0,1930.0,0.0,1.0,1000.0,0.0,1.0,-2000000.0,1.0
2025-01-31,2.0,117.0,1930.0,0.0,1.0,1000.0,0.0,1.0,-2000000.0,1.0
2025-02-01,2.0,117.0,1930.0,0.0,1.0,1000.0,0.0,1.0,-2000000.0,1.0
2025-02-02,2.0,117.0,1930.0,0.0,1.0,1000.0,0.0,1.0,-2000000.0,1.0
2025-02-03,2.0,117.0,1930.0,-1.0,1.0,1000.0,0.0,1.0,-2000000.0,1.0
2025-02-04,2.0,83.5,1881.0,0.0,1.0,1000.0,0.0,1.0,-2000000.0,1.0
2025-02-05,1.0,112.0,2129.0,1.0,1.0,1000.0,0.0,1.0,-2000000.0,1.0
2025-02-06,1.0,70.0,1831.0,1.0,1.0,1000.0,0.0,1.0,-2000000.0,1.0
2025-02-07,1.0,130.0,2088.0,0.0,1.0,1000.0,0.0,1.0,-2000000.0,1.0
2025-02-08,1.0,130.0,2088.0,0.0,1.0,1000.0,0.0,1.0,-2000000.0,1.0
2025-02-09,1.0,130.0,2088.0,0.0,1.0,1000.0,0.0,1.0,-2000000.0,1.0
2025-02-10,1.0,130.0,2088.0,0.0,1.0,1000.0,0.0,1.0,-2000000.0,1.0
2025-02-11,1.0,130.0,2088.0,0.0,1.0,1000.0,0.0,1.0,-2000000.0,1.0
2025-02-12,1.0,67.0,1519.0,1.0,1.0,1000.0,0.0,1.0,-2000000.0,1.0
2025-02-13,1.0,87.0,1688.0,-1.0,1.0,1000.0,0.0,1.0,-2000000.0,1.0
2025-02-14,1.0,75.0,2436.0,1.0,1.0,1000.0,0.0,1.0,-2000000.0,1.0
2025-02-15,1.0,50.0,1396.0,0.0,1.0,1000.0,0.0,1.0,-2000000.0,1.0
2025-02-16,1.0,50.0,1396.0,0.0,1.0,1000.0,0.0,1.0,-2000000.0,1.0
2025-02-17,1.0,50.0,1396.0,1.0,1.0,1000.0,0.0,1.0,-2000000.0,1.0
2025-02-18,1.0,102.0,1906.0,1.0,1.0,1000.0,0.0,1.0,-2000000.0,1.0
2025-02-19,1.0,96.0,1674.0,1.0,1.0,1000.0,0.0,1.0,-2000000.0,1.0
2025-02-20,1.0,99.0,1905.0,0.0,1.0,1000.0,0.0,1.0,-2000000.0,1.0
2025-02-21,1.0,64.0,1127.0,0.0,1.0,1000.0,0.0,1.0,-2000000.0,1.0
2025-02-22,1.0,64.0,1127.0,0.0,1.0,1000.0,0.0,1.0,-2000000.0,1.0
2025-02-23,1.0,82.0,1441.0,0.0,1.0,1000.0,0.0,1.0,-2000000.0,1.0
2025-02-24,1.0,121.0,1684.0,0.0,1.0,1000.0,0.0,1.0,-2000000.0,1.0
2025-02-25,1.0,121.0,1684.0,1.0,1.0,1000.0,0.0,1.0,-2000000.0,1.0
2025-02-26,3.0,85.66666666666667,1646.0,1.0,1.0,1000.0,0.0,1.0,-2000000.0,1.0
2025-02-27,1.0,157.0,2562.0,0.0,1.0,1000.0,0.0,1.0,-2000000.0,1.0
2025-02-28,1.0,157.0,2562.0,1.0,1.0,1000.0,0.0,1.0,-2000000.0,1.0
2025-03-01,3.0,82.0,1690.6666666666667,0.0,1.0,1000.0,0.0,1.0,-2000000.0,1.0
2025-03-02,3.0,82.0,1690.6666666666667,0.0,1.0,1000.0,0.0,1.0,-2000000.0,1.0
2025-03-03,3.0,82.0,1690.6666666666667,0.0,1.0,1000.0,0.0,1.0,-2000000.0,1.0
2025-03-04,3.0,82.0,1690.6666666666667,0.0,1.0,1000.0,0.0,1.0,-2000000.0,1.0
2025-03-05,3.0,82.0,1690.6666666666667,0.0,1.0,1000.0,0.0,1.0,-2000000.0,1.0
2025-03-06,3.0,82.0,1690.6666666666667,0.0,1.0,1000.0,0.0,1.0,-2000000.0,1.0
2025-03-07,3.0,82.0,1690.6666666666667,0.0,1.0,1000.0,0.0,1.0,-2000000.0,1.0
2025-03-08,3.0,82.0,1690.6666666666667,0.0,1.0,1000.0,0.0,1.0,-2000000.0,1.0
2025-03-09,3.0,82.0,1690.6666666666667,0.0,1.0,1000.0,0.0,1.0,-2000000.0,1.0
2025-03-10,3.0,82.0,1690.6666666666667,0.0,1.0,1000.0,0.0,1.0,-2000000.0,1.0
2025-03-11,3.0,82.0,1690.6666666666667,1.0,1.0,1000.0,0.0,1.0,-2000000.0,1.0
2025-03-12,3.0,82.0,1690.6666666666667,0.0,1.0,1000.0,0.0,1.0,-2000000.0,1.0
2025-03-13,3.0,82.0,1690.6666666666667,0.0,1.0,1000.0,0.0,1.0,-2000000.0,1.0
2025-03-14,3.0,82.0,1690.6666666666667,0.0,1.0,1000.0,0.0,1.0,-2000000.0,1.0
2025-03-15,3.0,82.0,1690.6666666666667,0.0,1.0,1000.0,0.0,1.0,-2000000.0,1.0
2025-03-16,3.0,82.0,1690.6666666666667,0.0,1.0,1000.0,0.0,1.0,-2000000.0,1.0
2025-03-17,3.0,82.0,1690.6666666666667,0.0,1.0,1000.0,0.0,1.0,-2000000.0,1.0
2025-03-18,3.0,82.0,1690.6666666666667,0.0,1.0,1000.0,0.0,1.0,-2000000.0,1.0
2025-03-19,3.0,82.0,1690.6666666666667,0.0,1.0,1000.0,0.0,1.0,-2000000.0,1.0
2025-03-20,3.0,82.0,1690.6666666666667,0.0,1.0,1000.0,0.0,1.0,-2000000.0,1.0
2025-03-21,3.0,82.0,1690.6666666666667,0.0,1.0,1000.0,0.0,1.0,-2000000.0,1.0
2025-03-22,3.0,82.0,1690.6666666666667,0.0,1.0,1000.0,0.0,1.0,-2000000.0,1.0
2025-03-23,3.0,82.0,1690.6666666666667,0.0,1.0,1000.0,0.0,1.0,-2000000.0,1.0
2025-03-24,3.0,82.0,1690.6666666666667,0.0,1.0,1000.0,0.0,1.0,-2000000.0,1.0
2025-03-25,3.0,82.0,1690.6666666666667,0.0,1.0,1000.0,0.0,1.0,-2000000.0,1.0
2025-03-26,3.0,82.0,1690.6666666666667,0.0,1.0,1000.0,0.0,1.0,-2000000.0,1.0
2025-03-27,3.0,82.0,1690.6666666666667,0.0,1.0,1000.0,0.0,1.0,-2000000.0,1.0
2025-03-28,3.0,82.0,1690.6666666666667,0.0,1.0,1000.0,0.0,1.0,-2000000.0,1.0
2025-03-29,3.0,82.0,1690.6666666666667,0.0,1.0,1000.0,0.0,1.0,-2000000.0,1.0
2025-03-30,3.0,82.0,1690.6666666666667,0.0,1.0,1000.0,0.0,1.0,-2000000.0,1.0
2025-03-31,3.0,82.0,1690.6666666666667,0.0,1.0,1000.0,0.0,1.0,-2000000.0,1.0
2025-04-01,3.0,82.0,1690.6666666666667,0.0,1.0,1000.0,0.0,1.0,-2000000.0,1.0
2025-04-02,3.0,82.0,1690.6666666666667,0.0,1.0,1000.0,0.0,1.0,-2000000.0,1.0
2025-04-03,3.0,82.0,1690.6666666666667,0.0,1.0,1000.0,0.0,1.0,-2000000.0,1.0
2025-04-04,3.0,82.0,1690.6666666666667,0.0,1.0,1000.0,0.0,1.0,-2000000.0,1.0
2025-04-05,3.0,82.0,1690.6666666666667,0.0,1.0,1000.0,0.0,1.0,-2000000.0,1.0
2025-04-06,3.0,82.0,1690.6666666666667,0.0,1.0,1000.0,0.0,1.0,-2000000.0,1.0
2025-04-07,3.0,82.0,1690.6666666666667,0.0,1.0,1000.0,0.0,1.0,-2000000.0,1.0
2025-04-08,3.0,82.0,1690.6666666666667,0.0,1.0,1000.0,0.0,1.0,-2000000.0,1.0
2025-04-09,3.0,82.0,1690.6666666666667,0.0,1.0,1000.0,0.0,1.0,-2000000.0,1.0
2025-04-10,3.0,82.0,1690.6666666666667,0.0,1.0,1000.0,0.0,1.0,-2000000.0,1.0
2025-04-11,3.0,82.0,1690.6666666666667,0.0,1.0,1000.0,0.0,1.0,-2000000.0,1.0
2025-04-12,3.0,82.0,1690.6666666666667,0.0,1.0,1000.0,0.0,1.0,-2000000.0,1.0
2025-04-13,3.0,82.0,1690.6666666666667,0.0,1.0,1000.0,0.0,1.0,-2000000.0,1.0
2025-04-14,3.0,82.0,1690.6666666666667,0.0,1.0,1000.0,0.0,1.0,-2000000.0,1.0
2025-04-15,3.0,82.0,1690.6666666666667,0.0,1.0,1000.0,0.0,1.0,-2000000.0,1.0
